ngroup ra dec z delta ngal pval ind p_sw p_sf p_ad p_cvm p_lillie p_pearson delta_2 pval_2 color mag sph sph.dens gap gamma id_mer id_rel
22211208 139.764293852305 35.1362752460238 0.04994364295 1.34116194129835 42 0.0333333333333333 4 0.132608059204478 0.193034794068294 0.318101940017688 0.442472469086553 0.507506347716983 0.753447428374086 1.23087531157337 0.0333333333333333 0.694362617671429 14.7547512054 1.45946774679497 9 0.7175197602 -99 0 1
22211608 155.635129523994 0.376308364854545 0.0574219087909091 1.11916756297551 33 0.133333333333333 -1 0.722614967990466 0.822311960025039 0.604772957187546 0.544252135790176 0.343301408118892 0.110150331420143 1.14846995013614 0.133333333333333 0.711056304712121 15.1065864563 1.86216283240216 9 0.288110733 -99 0 1
22212586 138.043342141547 35.7311019897529 0.0512985295676471 1.0929093560446 34 0.333333333333333 5 0.410698628494812 0.5156197808616 0.435322239329739 0.387948096026624 0.113712741165157 0.589808968472307 1.29472180219916 0.333333333333333 0.709831798779412 14.7561664581 1.96443376038732 99999 0.239680290300001 -99 0 0
22213265 163.281148573932 31.8276941075029 0.110583646761765 1.39200837279942 34 0 2 0.312386155762163 0.46665818273218 0.357808855331273 0.365972377464541 0.443414928112656 0.732195766836088 1.57941510813279 0 0.6796189196 14.9227828979 1.44599453127257 6 1.0549173356 -99 0 0
22214522 157.416269866513 29.7434554838746 0.0990167886647887 1.95836432472831 71 0 2 0.94521041623234 0.949999225806696 0.908726457261188 0.827411204434449 0.672430970229801 0.0733209900346888 1.89699375134471 0 0.647082301929577 14.9148569107 1.49993849222903 4.66666666666667 0.1238288879 -99 0 0
22215972 50.0040585444513 -6.07831963514359 0.0452098714666667 1.46685003391657 39 0.0333333333333333 -1 0.35553335745364 0.498057753206965 0.386319320161869 0.31094640681912 0.327439441009778 0.77937514815961 1.42407907175018 0.0333333333333333 0.687564531969231 15.5503177643 1.45375919506298 11 0.0360212325999996 -99 0 1
22217394 139.255197698421 0.917994696087879 0.0613119087454545 1.19465182380122 33 0.0666666666666667 -1 0.871990572452975 0.95379320501406 0.945925399409438 0.950939597722801 0.967992102498454 0.627593008796523 1.2849904977499 0.0666666666666667 0.650548877142424 14.7141819 1.66033291117103 6 0.540366172800001 -99 0 0
22217413 139.673890613379 24.0837174824286 0.0714111188023809 1.57388546323921 42 0.0333333333333333 4 0.109691960628844 0.224649838663146 0.163013528044119 0.208244497974771 0.13880292559781 0.0122998703912218 1.43375045934191 0.0333333333333333 0.708597432990476 14.6171798706 1.45472485752004 9 1.2934923172 -99 0 1
22219116 118.52483109694 15.1378922535738 0.0589754767707692 1.23330977710102 65 0.133333333333333 -1 0.125130670490767 0.222463381491331 0.138137309934934 0.126252746429557 0.034264127643428 0.439504407141972 1.50143230253294 0.133333333333333 0.737147052473846 14.6720104218 1.6707854383553 16 0.2010726928 -99 0 1
22219326 135.755674235027 0.892925471731111 0.0701741553022222 2.45737253231603 45 0 5 0.0378031756416218 0.0483465258899267 0.0154922904610451 0.0116989098112872 0.0212350451900927 0.170457499323535 2.18890817143358 0 0.719004525068889 15.239938736 2.10182371452797 99999 0.423052787700001 -99 0 1
22220068 48.2404473044621 -6.38006305694545 0.0646689240651515 1.40942308606939 66 0 7 0.044734425457804 0.080471225496145 0.0205032206149128 0.0141949526049651 0.00233638819872322 0.00296163575723901 1.38505034900259 0 0.706239396872727 15.0756311417 1.10072647709566 3.33333333333333 0.120428085299999 -99 0 1
22220097 48.9928411710102 -7.43054605742373 0.0663678134627119 0.961251024255119 59 0.433333333333333 -1 0.0196706649266845 0.0522295614474628 0.0285950127737512 0.0552907004860112 0.042877984865867 0.0459051303955534 1.00897287704401 0.433333333333333 0.666328009903389 14.8691158295 1.23914155387276 5 0.0702695846000001 -99 0 0
22220438 136.114669799803 0.707213837293548 0.0795246617435484 1.22540032784049 62 0.0666666666666667 -1 0.145072750013358 0.322131767120053 0.354988366009931 0.490807601551706 0.368658397045414 0.632780884872307 1.39311166570562 0.0666666666666667 0.691685553517742 15.1649436951 1.21502754018892 12 0.6678667068 -99 0 1
22223860 249.580431256983 29.5545921325686 0.119019228645714 1.21463870942974 35 0.0333333333333333 -1 0.0325797862123839 0.0731006980170352 0.061306049867433 0.118065358188466 0.159966394590587 0.0344379275713613 1.01459484255411 0.0333333333333333 0.70865906306 15.1385879517 1.40062377781011 3 0.8314580917 -99 0 0
22223897 122.272982039551 15.2280117070887 0.0840659622358491 2.02939358017882 53 0 4 0.42356195673547 0.459154788925561 0.41522505281454 0.32676416355922 0.37231069081589 0.715030040772683 1.92585794750335 0 0.650706938975471 15.732003212 1.80226054670934 10 0.640574455200001 -99 0 1
22224833 117.542636502165 36.9700671780452 0.0981706123677419 0.878670841530946 31 0.466666666666667 -1 0.448692888517934 0.70706636704383 0.770903214418311 0.872644586983798 0.74031423637338 0.939187071509515 1.15796795198424 0.466666666666667 0.709881382606451 14.7121753693 2.00018965046628 99999 1.3903427124 -99 0 0
22226683 121.524423408513 13.134748077395 0.0899599256 1.12782217824357 40 0.133333333333333 -1 0.747382279201472 0.679019781344323 0.652443860781987 0.67758779691996 0.553107259634659 0.663145672106677 1.18277096122714 0.133333333333333 0.696000504495 15.2933835983 1.69384662590441 9 0.744803428699999 -99 0 1
22232051 247.664793199106 39.4488414641371 0.0968252746129032 1.36401243874242 62 0 4 0.0420884708161146 0.0894195140459722 0.0291279050763458 0.0407472976134416 0.0746349590216172 0.478778783326326 1.33087167799094 0 0.646984208009677 15.8266935349 1.26204681705505 6 0.442791938699999 -99 0 0
22232262 233.211120605461 13.5633695486848 0.0876161821787879 0.698569799191479 33 0.766666666666667 3 0.333685823643519 0.572284976322609 0.531346562460827 0.67855135560729 0.711162828233288 0.902240238865519 0.917604209038901 0.766666666666667 0.705535830875757 14.5092201233 1.55311374059418 99999 1.7883319855 -99 0 1
22232397 230.654746476995 17.4218676367488 0.0943490228627907 1.27271052263352 43 0.1 6 0.930576422670712 0.972763585511542 0.907554719246229 0.805814121131815 0.842842482948865 0.699625219953894 1.49089679491984 0.1 0.685079374986047 15.536450386 1.29082683284641 3.5 0.545838356100001 -99 0 0
22235253 237.622604370115 17.3191684560596 0.0733162551468085 1.36861324666465 47 0.1 4 0.0653306526276748 0.13674128536393 0.138627744016119 0.230216200431625 0.343478825572732 0.542235907390616 1.28591721507749 0.1 0.666240144274468 14.7566490173 2.04961101845143 9 1.0925588608 -99 0 1
22235713 219.750048020306 35.4030217563324 0.116533765247059 1.18108297092745 34 0.166666666666667 -1 0.402338623678858 0.536301583763523 0.283513743114471 0.220618571335634 0.4007563709277 0.456930244815837 1.3462155423751 0.166666666666667 0.695729536170589 15.9625816345 1.88931707229962 6 0.0698184967 -99 0 1
22236068 203.449133524083 19.2523686944024 0.157639560543902 2.4907409644902 41 0 3 0.0748059429837863 0.159659349122069 0.0585815429215968 0.052748699965669 0.0876449393511097 0.137531029034267 2.2711685499064 0 0.645026276753658 14.6803731918 1.4692987032649 9 1.4959192276 -99 0 1
22236233 243.595106382627 13.9523119539892 0.065158323872973 1.8237439053475 37 0 -1 0.0219975164338399 0.0403365438330836 0.00964666984777102 0.00860312170027231 0.0410706468604466 0.031501002314338 1.8291547592676 0 0.681268820875676 15.3105735779 3.14530314021119 99999 0.0363721847000011 -99 0 0
22236637 226.540786743159 7.77711836029706 0.0793163826823529 1.58123171655032 34 0.0666666666666667 6 0.0911246865568186 0.0742867412538255 0.154634358916691 0.169778644999917 0.262047339621391 0.801428481450138 1.41661439228683 0.0666666666666667 0.685234322267647 14.6329641342 1.56095554661238 7 0.9373884201 -99 0 0
22237438 244.675213030912 12.3405197627522 0.0606215969835821 0.984576544554312 67 0.466666666666667 -1 0.215300956018007 0.316416565610112 0.136452825682915 0.102289038837163 0.067771313777558 0.12534921125552 1.02768727467562 0.466666666666667 0.733485591950746 15.3415966034 2.06260812600508 19 0.247647285500001 -99 0 1
22237481 241.120255843459 25.5114366697239 0.0684277614543478 1.32650164578294 46 0.0333333333333333 6 0.129282892797628 0.307410560778065 0.38006863346911 0.648648770793423 0.242151629082175 0.728555650874608 1.41002929597292 0.0333333333333333 0.70621863655 15.2118530273 1.80979158515664 99999 0.567686081 -99 0 1
22238615 245.459100012686 13.6889476215176 0.0591056959803922 1.24839214447907 102 0.0333333333333333 -1 0.122287651940605 0.281963398564862 0.353440276520028 0.452935961534314 0.494744939748424 0.850110771537104 1.24839214447907 0.0333333333333333 0.712146226098039 14.5927381516 1.01028839383401 1.875 0.0911216735 -99 0 1
22238656 248.046730041511 -0.633837606571053 0.0553687630473684 1.5181350359923 38 0.0333333333333333 -1 0.50607073991235 0.639819719440074 0.454076813149095 0.378798972580628 0.475204651642063 0.0198512861333452 1.67325983986451 0.0333333333333333 0.723250037739474 15.3561973572 1.29805768397271 6 0.6342716217 -99 0 1
22239052 223.333847313602 31.8410058607123 0.083446929722807 1.69080905833265 57 0 7 0.187499173150559 0.359762537552071 0.255902272331348 0.267884001998118 0.499353733029046 0.0764404866861427 1.64370412996117 0 0.653850471766667 15.7059602737 1.91151827068312 11 0.0569858550999989 -99 0 0
22239292 213.758397256171 3.06422645046129 0.0931624200451613 1.00967559425027 31 0.466666666666667 4 0.775917258135491 0.657239686798458 0.507537770931685 0.432595152992671 0.612922460435372 0.431829722407302 1.31453445389802 0.466666666666667 0.676956761270967 15.8006877899 1.36724604440581 7 0.0257463455 -99 0 1
22239727 258.638254905229 32.6907901374714 0.0556463369163265 1.99619338283816 98 0 -1 0.0000385568886263288 0.000176574922995966 0.00000142689141247192 0.0000144916739591984 0.000144074868303598 0.000326521818131341 1.9219721105299 0 0.661579939781633 15.3477582932 1.90722859317174 18 0.085986137299999 -99 0 1
22239868 238.369381744086 26.0915840828762 0.0613547030980198 1.69833900732724 101 0 5 0.04982373198624 0.113298606734335 0.0540750520555286 0.0551082168033007 0.121001839247684 0.00443478520938156 1.69833900732724 0 0.68795687609703 15.0297374725 1.11613590134401 2.66666666666667 0.0640869140999989 -99 0 0
22240926 248.870678744476 33.1371781485451 0.056772076578022 1.15346820833729 91 0.2 -1 0.680944868658201 0.793714465327975 0.62112917844964 0.539102340538369 0.724168324552617 0.172991607882071 1.15828897805916 0.2 0.703351649603297 14.9417648315 1.37870852365649 5 0.0538005828999992 -99 0 1
22241021 243.447385392098 31.7281326078075 0.0578775661698113 0.989991514068959 53 0.4 5 0.413952647250972 0.646752603150872 0.545976622450494 0.51665107096757 0.669602925745367 0.669173029570078 0.990941247363704 0.4 0.731861672315094 14.7605953217 1.56771095057945 99999 0.7489480972 -99 0 1
22241226 231.787864332934 23.9085617945785 0.0582395232107692 2.17547658410607 65 0 7 0.00846688765625601 0.0148110492104561 0.0024421786830942 0.00134988317474272 0.000930615140862955 0.00872404500552579 2.15060418076343 0 0.7114895894 14.9276428223 2.19490653166083 99999 0.4062414169 -99 0 0
22241341 223.610898505318 11.11071489122 0.0630059109822222 1.18935017813948 45 0.233333333333333 6 0.0104606212554078 0.0192798827897235 0.0131624185194868 0.0197203829380739 0.0548733325532192 0.112067436825 1.29383195113774 0.233333333333333 0.623075887875555 15.0715007782 1.5141662522476 10 0.1271886826 -99 0 0
22241738 211.798247306587 2.14126161222581 0.0818206449258064 1.00497845397305 31 0.266666666666667 -1 0.15226324016127 0.217167110991762 0.164930744857134 0.172660637361691 0.177058248398675 0.37048499113552 1.02530963901039 0.266666666666667 0.707777207896774 14.8155479431 1.22484044513003 99999 1.3694553375 -99 0 1
22242175 253.031894294588 25.559497599698 0.0472504083040816 1.15025828568439 49 0.166666666666667 -1 0.00623060029440682 0.0146146812284503 0.00307535365451234 0.00291292032946259 0.00296769828075821 0.0434355486001925 1.23765159633858 0.166666666666667 0.686885794820408 14.7900152206 1.57036259376234 5 0.219294548099999 -99 0 1
22242300 239.118252563476 26.2552221775112 0.05374982528625 1.29879340714922 80 0.0666666666666667 5 0.00318194680837423 0.00815188102147587 0.0022551214809109 0.00394938081580646 0.0335777871809134 0.0308064278667287 1.40209648202106 0.0666666666666667 0.7223195671975 14.9476280212 1.57238564340057 2.8 0.573778152500001 -99 0 1
22242392 232.754929904283 26.3235463438362 0.0564724999482759 0.946679380292294 58 0.6 -1 0.0893852471478857 0.167796685152404 0.137472065730116 0.230696742923324 0.133080838304068 0.0290497274075208 1.08699651077672 0.6 0.721105345372414 15.2351837158 1.36034718347072 99999 0.344673156800001 -99 0 1
22242765 218.741817474359 13.3758984506063 0.071294625525 0.873825276367194 32 0.466666666666667 -1 0.548323432628588 0.691023793556403 0.494923641248468 0.446433016090183 0.621260254020509 0.623387627749582 0.944143044354825 0.466666666666667 0.727482229475 14.6801156998 2.44131025077922 99999 1.1240129471 -99 0 1
22243786 235.486136696545 29.0595604289758 0.0518930001242424 0.799987985781041 33 0.733333333333333 -1 0.415356972714276 0.645175564682435 0.545332850560475 0.592052841070484 0.497740651480848 0.627593008796523 1.19928643787754 0.733333333333333 0.715569207163637 14.6691904068 1.97798680021373 99999 0.5572795868 -99 0 1
22243907 228.941569483558 25.1578826904209 0.0576024188 1.13983441092763 43 0.266666666666667 6 0.567334784615938 0.583151824403075 0.512109031597228 0.5278292496307 0.628033500082593 0.64293962872255 1.19139873229467 0.266666666666667 0.730647641558139 14.8709278107 1.19250397868049 7 0.227211952200001 -99 0 0
22243931 228.236552781323 29.26125429594 0.0545936155738461 0.999743834122077 65 0.366666666666667 -1 0.380422437332483 0.576787129880887 0.396685128631198 0.317771035486434 0.337726921898803 0.508695565692176 1.14050040930531 0.366666666666667 0.698231990518462 15.1526708603 1.85572775168083 6 0.309309005699999 -99 0 1
22243941 226.173845811323 23.6285302133288 0.0570228107128788 1.33811791844006 132 0 -1 0.0876655874963246 0.142093187114913 0.0937212937488183 0.114605806267146 0.171769634854229 0.264574054431304 1.33834842615686 0 0.722158966641667 14.7294597626 1.71329093608852 4.5 0.013285636900001 -99 0 1
22244033 224.182553840409 28.9751685749439 0.0633428938909091 0.917258785677172 66 0.733333333333333 -1 0.0457228906113105 0.101158995641767 0.0403221854515123 0.0478985126240965 0.11413659492057 0.572985991910807 0.98420525818928 0.733333333333333 0.720323027989394 15.4674463272 1.35770937274769 3 0.0612297058000006 -99 0 1
22244430 210.342545882513 19.6415802775942 0.082170608357971 1.28140214512377 69 0.0666666666666667 -1 0.0307575311251814 0.0821438808227481 0.107434199679386 0.209917823253412 0.143336070185386 0.402960699677321 1.27734190899781 0.0666666666666667 0.700842884995652 14.8372602463 1.5133004197459 7.5 0.5599966049 -99 0 0
22244433 338.534994435858 14.5035978583395 0.109926186160465 1.44652059700934 43 0.0333333333333333 -1 0.28963944791373 0.370408899235099 0.689984242678591 0.919650914091222 0.852376713999175 0.965994762344864 1.88786790852095 0.0333333333333333 0.668364325218605 14.8681077957 1.79106929084325 99999 0.6025276184 -99 0 0
22245035 252.328498146745 29.6431331634545 0.0391358487 1.37198346778839 33 0 -1 0.635281482706811 0.50078701478029 0.362704755893211 0.296433040594281 0.331628317558139 0.486967440579372 1.21011179480722 0 0.708132368151515 14.7509994507 1.54457435591868 7 0.380008697499999 -99 0 1
22245178 234.689027674056 29.3819277707265 0.0533264414088235 0.736766937846206 34 0.966666666666667 -1 0.462098257144883 0.477830133856463 0.236583277073428 0.151229041533201 0.199044290002789 0.006533025843287 1.30588695416727 0.966666666666667 0.71204771715 14.7329568863 1.06839155016979 99999 0.7430372238 -99 0 1
22245356 225.169423103331 29.6459739605583 0.05381404158125 0.940623448306466 48 0.366666666666667 -1 0.0357409756316263 0.0866574463776245 0.0420447811889306 0.0495391261132655 0.0864700911098825 0.277481966064207 0.89816640463779 0.366666666666667 0.7175604105 15.1920776367 1.37537753020343 5.5 0.0519113540999996 -99 0 1
22246197 333.232626342773 -0.5537207975975 0.074821775035 0.807353290813474 40 0.9 -1 0.871960793926709 0.946631064804993 0.909088858340001 0.877100617740398 0.969503706992533 0.890145117916863 1.17368866757662 0.9 0.711369061465 14.5573892593 1.79603719417863 99999 0.5175418854 -99 0 1
22246272 327.777544426194 11.2774467468212 0.0701066966787879 0.856492754901127 33 0.633333333333333 -1 0.612920912783898 0.715633845716529 0.520538522410108 0.418665118386963 0.670349208149528 0.701265499820085 0.921321531599788 0.633333333333333 0.701992959690909 14.9776268005 1.07949426612786 9 0.2808513642 -99 0 1
22246631 233.373069361642 30.8482977214711 0.0496805524894737 1.44851257491461 38 0.0333333333333333 4 0.0391499295740312 0.0774571515070743 0.0346546059604438 0.0368211330571403 0.0488461715366411 0.241984652712558 1.44346549089081 0.0333333333333333 0.723111278128947 15.1227998734 2.82266214045713 9 0.8237380981 -99 0 1
22246794 221.025548761536 36.7119755600455 0.0598960001818182 0.61829041616572 33 0.966666666666667 -1 0.496509773738109 0.692921604669355 0.529700735280881 0.493837456665999 0.691914099539679 0.773919890144268 0.925439603104987 0.966666666666667 0.720391071212121 15.3890953064 1.44473861028422 7 0.792249679599999 -99 0 1
22247014 216.252070835651 38.9950824192629 0.0687683426885714 0.730695959912181 35 0.966666666666667 -1 0.292751018727356 0.40893585489849 0.43105679470144 0.543479430057344 0.500325268517184 0.436113589949244 0.996670327317039 0.966666666666667 0.728241838731429 15.9295120239 1.20444107164566 6 0.1607608795 -99 0 0
22247787 258.968645731604 27.2412761449771 0.033366395975 1.74242448768215 48 0 6 0.0561597046889717 0.0924803448737985 0.130385229933703 0.251989265408207 0.574232452918769 0.473511316570291 1.61596134504251 0 0.726439913120833 14.8790082932 1.63728318461997 10 0.1103582382 -99 0 1
22247918 232.442705215942 18.3857055171871 0.0341727419967742 1.27428245960119 31 0.2 -1 0.06930716004829 0.0978786909184532 0.0314336016209649 0.0172570953385566 0.00686172041655513 0.0118333736500428 1.46244857081575 0.2 0.689110540564516 15.1607465744 1.74612825757128 99999 0.171280860900001 -99 0 1
22247931 228.838959141787 14.70943237605 0.0360042104815789 0.833090652857359 38 0.833333333333333 5 0.988140939757256 0.980764596592533 0.989112311592774 0.992434925713238 0.997668540588878 0.970779919279433 0.963203028344332 0.833333333333333 0.68336732763421 14.6201324463 2.3115882032697 99999 0.2143316269 -99 0 0
22247946 228.035552653864 13.9048603950638 0.035763191412766 1.46740613422726 47 0.0333333333333333 5 0.17493650221701 0.286088724807323 0.15726302354192 0.149376983832132 0.315888860138659 0.542235907390616 1.55474735412512 0.0333333333333333 0.696203333257447 14.7327890396 1.2169666988123 2.66666666666667 0.0383138656999993 -99 0 0
22248014 221.931514124723 35.4813445306645 0.0515648384935484 1.31148892484885 31 0 -1 0.393236972323644 0.440695941935255 0.237928350222667 0.207338564076987 0.478415902295495 0.090165533318987 1.41562788512451 0 0.674597617112903 14.9970884323 1.77793911242808 99999 0.0713272094999997 -99 0 1
22248111 216.544861978558 42.2081991736612 0.063281134219403 1.52008198017073 67 0 -1 0.00155220777993029 0.00626019778088188 0.00267310159163446 0.00764105236270872 0.0489139115435144 0.0278604461432429 1.67485088299349 0 0.701161754667164 14.9702711105 1.33636504440627 3.5 0.0955657958999989 -99 0 0
22248476 204.988141536716 27.4636986255687 0.07453975034375 0.630973309696167 32 0.966666666666667 -1 0.146667553247103 0.281713827185267 0.196226661634348 0.26555967226148 0.200282566310538 0.186029833602867 1.06348727793342 0.966666666666667 0.677448004471875 14.9246578217 1.21558939578172 5 0.814476966799999 -99 0 1
22248953 321.715518798826 0.2278320603 0.03935495995 1.8726857628634 50 0 6 0.000050551386393803 0.000222411297397377 0.000000714182512542519 0.0000026782362537166 0.00000453863726701681 0.0000406159062487483 1.81595488653171 0 0.62729278565 15.0923089981 2.27432860554382 99999 0.153719902000001 -99 0 0
22249324 218.977624850802 56.4313594394267 0.0671861329 1.21458138364397 45 0.233333333333333 5 0.108019390080781 0.138068518564491 0.140782369868854 0.137377977759072 0.129684964589034 0.863712142619159 1.20176221269722 0.233333333333333 0.732941881815556 15.7143278122 2.95961008488623 99999 0.1517972946 -99 0 1
22249393 214.738473970595 43.4394515573205 0.0614844107958904 1.16438259659634 73 0.333333333333333 5 0.00466849704751523 0.00882532447504101 0.00313044786543355 0.00459138208225239 0.0164560504584762 0.02339244119785 1.04432438189554 0.333333333333333 0.703779926038356 14.7889642715 1.42611751511695 8 0.482541084300001 -99 0 1
22250527 257.656133892895 34.8636679375345 0.0261651034321839 1.30226628439929 87 0.1 -1 0.37185611025763 0.530345640901937 0.388362861111178 0.385073172932913 0.230125713365336 0.376188576037108 1.39821696215728 0.1 0.695436543426437 14.5922136307 1.51863532024699 8.5 0.0226526259999993 -99 0 1
22250904 210.579815026482 51.9979475772727 0.0662113940666667 0.800616207443222 33 0.766666666666667 3 0.447553399247318 0.582736242553556 0.411985817006802 0.317505155260481 0.433009080199294 0.423190081126844 1.17844921515863 0.766666666666667 0.723026275624243 16.1745300293 2.08134118492686 99999 0.114311218299999 -99 0 0
22251129 202.805194751635 27.2191234279324 0.0587042436189189 1.15280008163775 37 0.166666666666667 -1 0.120841371223868 0.161640273077449 0.104702506580534 0.132374153351577 0.411269033028764 0.00842965773737971 1.19409331037202 0.166666666666667 0.738385174724325 15.4649791718 1.92217122487554 99999 0.5362415313 -99 0 1
22251327 197.009057095179 14.7592827520868 0.0709920528539474 2.00593389590387 76 0 -1 0.00197216327422621 0.00416605323800404 0.00114830098589976 0.00236777753587358 0.00804913025746042 0.00585127977656001 2.04956499462944 0 0.709203657344737 14.5490369797 2.15508252359729 7.5 0.9264431 -99 0 0
22251460 195.286853582207 6.45194528752909 0.0835171270090909 1.97049353567146 55 0 4 0.943237524707755 0.970167866237767 0.96992843168169 0.967129530052028 0.81022504260666 0.357255953080415 1.91200389678987 0 0.672222310843636 15.0762290955 1.96092016766497 99999 0.0906600951999987 -99 0 0
22251653 192.058205922442 23.2882801691694 0.109059944744444 1.70000051006861 36 0.0333333333333333 5 0.75651048576841 0.908201056125529 0.927821622430662 0.958094771379904 0.960996688304794 0.743969695397218 1.55413701337633 0.0333333333333333 0.684658129994444 14.8440904617 1.70358541580656 8 1.0604696274 -99 0 1
22252007 247.813432769772 15.177836523058 0.018151790068 1.55094142266652 100 0 -1 0.0259952996536581 0.0683327897865262 0.0753160973768632 0.148945842020689 0.243401775993714 0.0462206398021451 1.55094142266652 0 0.629734153743 14.5213575363 1.9657588696526 26 0.0403728485000006 -99 0 0
22252021 242.148025512692 8.91390545615172 0.0183358621275862 1.96030449032733 116 0 8 0.0884095461808762 0.216533185229227 0.26011977491922 0.328314164178435 0.637405066126249 0.749820957259765 1.96030449032733 0 0.682107284148276 14.5053024292 1.83633810537547 8.33333333333333 0.0405349730999998 -99 0 1
22252112 230.690756479898 4.73487546841333 0.0214541832283333 1.96306786636715 60 0 -1 0.0028118882264927 0.00752478940977811 0.00226804882803892 0.00457902150421959 0.079162186583807 0.262694144526825 1.82449025949146 0 0.68311138153 14.5947580338 1.32585943917974 5.5 0.0248517990000003 -99 0 0
22252129 227.501120334198 3.5893933826 0.0220230667933333 0.862437351130756 45 0.966666666666667 -1 0.0967554718731796 0.108001933213604 0.119387061321536 0.181963048042243 0.200689968548085 0.501410873620571 1.19998666335411 0.966666666666667 0.715678215022222 14.565615654 1.26092054918299 3.5 0.0496892929000001 -99 0 1
22252467 204.032676247988 56.7616749931853 0.0816401764676471 1.00924060445753 34 0.3 -1 0.130611402728497 0.210815166065793 0.106660495975299 0.138820963205249 0.26404609410665 0.00995415599074393 1.22908838347186 0.3 0.66063819212353 14.5839538574 1.80665801966911 99999 1.5109119416 -99 0 1
22252473 205.811602385143 45.93018166915 0.0651631522152174 1.90625638748419 46 0 4 0.0755625431063187 0.0837184831205441 0.170561057450506 0.234433067041494 0.391628688113936 0.570518432527503 1.63431738012525 0 0.677346623458695 14.7779302597 2.13447129855321 99999 0.464348793000001 -99 0 0
22252502 204.224262419202 0.586963887016667 0.0458484760357143 0.828906352207528 42 0.7 -1 0.202602094107596 0.353326835065551 0.296389219269926 0.349037161794368 0.735024064995314 0.472865976445837 1.14800536077469 0.7 0.730317093097619 15.3389348984 1.29280014197886 8 0.2199735641 -99 0 1
22252575 201.514501235069 55.3341420678573 0.0804374119426471 1.51912977608306 68 0.0333333333333333 7 0.939585068062107 0.934896189256201 0.974066535602462 0.99385753249006 0.969752310916769 0.99168736636416 1.57294845420191 0.0333333333333333 0.641639975944117 14.8323688507 2.20001643457999 11 0.0421848297 -99 0 1
22253655 242.67448326849 -0.260923128216129 0.0176202257419355 1.10536195510265 31 0.266666666666667 -1 0.489889187841941 0.613292659143363 0.48985371128034 0.447734063844757 0.181215520524113 0.807687168957901 1.14362725167007 0.266666666666667 0.660156434580645 14.7006893158 2.8314700242355 99999 0.0278310776000001 -99 0 1
22253687 228.797595643158 -0.447937419701754 0.0207697544929825 0.948998724031303 57 0.8 -1 0.275875542890453 0.335880384205933 0.201846800133712 0.199810371291736 0.456497623097482 0.217060496732205 1.13265969956522 0.8 0.719773777747368 14.5051298141 1.12944651226472 7 0.0709886551000007 -99 0 1
22253689 226.957508850097 0.88101597548 0.021036569978 2.08812106319327 100 0 8 0.796369182340686 0.778406213754631 0.761728372120184 0.7650904417138 0.715741152126419 0.663954450438091 2.08812106319327 0 0.67307408333 14.5115022659 1.61815277124065 24 0.0755023956999992 -99 0 1
22253703 225.55941227504 1.78133124113333 0.0212695000357143 1.00356617375707 42 0.4 3 0.266464350527043 0.390216592602533 0.496759907206584 0.740870917435074 0.753104068707498 0.638072607430976 1.17187027646461 0.4 0.675819919219048 14.6607398987 1.60501664784311 12 0.136136055000001 -99 0 1
22253864 209.666886138925 38.002594757085 0.0367735500375 0.84360081642236 40 0.666666666666667 -1 0.100393399347112 0.164160261562029 0.106493991855326 0.151361154649256 0.0834543570562323 0.126773481451159 0.96187718105983 0.666666666666667 0.699940109255 14.5769443512 1.19221713809281 8 0.3027610779 -99 0 1
22253964 203.811995635159 6.69480751010946 0.0372865271567568 2.3303585421494 74 0 3 0.00652275527925969 0.0168710630892716 0.00155830203336328 0.00151770866560997 0.00406995907304436 0.0245122391181934 2.14458120364058 0 0.665240558418919 14.5841293335 1.86567100047761 8 0.112090110800001 -99 0 0
22254629 194.186796446103 27.2763992000189 0.0670489189648649 0.89648316301195 37 0.666666666666667 -1 0.491715006910135 0.536991745312743 0.407515480751575 0.322432882185016 0.462938314115714 0.66204908903626 0.882703817538561 0.666666666666667 0.711394335775676 14.5474252701 1.49991453741406 5 0.870326995800001 -99 0 1
22254777 192.182985142303 -3.60287808009429 0.0654517424942857 1.70095119697566 35 0 5 0.79732348132824 0.656577428796488 0.627042775267346 0.574835788913655 0.56166163825761 0.379903741078373 1.67555483548516 0 0.737760625574286 14.6470918655 1.21053330081216 99999 1.312866211 -99 0 0
22255599 202.596414926884 19.0481786470135 0.0287224595513513 0.800768956209381 37 0.866666666666667 3 0.33698390761978 0.28317118302845 0.334899608877224 0.385629572899621 0.490342641024605 0.275952912659222 1.07882232182727 0.866666666666667 0.674137991837838 14.5393772125 1.19668257219898 8 0.2082939148 -99 0 1
22255687 197.843057479856 27.8286604595207 0.0320209916528333 2.09426058794223 600 0 -1 0.000000365581402198635 0.00000258130989607303 0.000000000623638218815241 0.000000084267895574491 0.000000375073881085863 0.0000242921881179632 2.68601705244048 0 0.705022352535333 14.510134697 1.62819184569722 10.2307692307692 0.000918388300000572 -99 0 1
22255719 202.707475632891 -1.77413470928462 0.0309471846707692 2.1670069893197 65 0 5 0.015779092638758 0.0407223444941553 0.0155587183655056 0.0248376401812289 0.0984439562667979 0.151203882776648 1.99094167967708 0 0.72460016104 14.678768158 2.10557211678214 16 0.0362977980999997 -99 0 1
